Transaction_ID,SA_ID_Number,First_Name,Last_Name,Gender,DOB,Employment_Status,Annual_Income_ZAR,Monthly_Expenses_ZAR,Credit_Score,Loan_Amount_ZAR,Loan_Term_Months,Existing_Debt_ZAR,Province,Risk_Rating
28f2172c,9210241158088,Anika,Dlamini,Female,1992-10-24,Self-Employed,296489.0,5479.45,597,320592,24,64544.25,Limpopo,Medium
347c0c8b,7703033840088,Zinhle,Louw,Female,1977-03-03,Employed,466769.09,19757.5,824,404684,12,95375.93,Western Cape,Low
8005f037,8802186198084,Thabo,van Wyk,Male,1988-02-18,Employed,469842.76,20862.92,438,50630,48,143906.42,Limpopo,High
0d36d6dd,0504174858082,Busisiwe,Cele,Female,2005-04-17,Contractor,450297.12,22590.82,414,251128,60,109945.04,Eastern Cape,High
db7ccbe6,7002147115089,Thabo,Khoza,Male,1970-02-14,Self-Employed,190410.06,6976.17,341,284950,36,74314.87,North West,High
80899dd7,9105021069085,Puleng,Viljoen,Female,1991-05-02,Employed,303520.04,14294.46,402,62692,12,37676.66,Limpopo,High
6f60ca60,0405046702086,Zolani,Erasmus,Male,2004-05-04,Student,239154.04,10966.54,697,62752,60,142350.34,Mpumalanga,Medium
6796fbf9,8101149237082,Bongani,Sebele,Male,1981-01-14,Employed,704432.62,39425.53,637,186438,12,690.75,Mpumalanga,Medium
52303697,9102057849082,Johannes,Mabaso,Male,1991-02-05,Student,485517.62,17348.86,628,243365,36,22662.87,Eastern Cape,Medium
a9de03d9,6107136271085,Sipho,Tau,Male,1961-07-13,Contractor,247338.45,14289.96,473,333136,24,113889.6,Gauteng,High
7bde8ca6,7802088485086,Sipho,Khoza,Male,1978-02-08,Self-Employed,170399.53,5705.52,362,86701,12,80866.02,Western Cape,High
4085bf78,7108050308088,Busisiwe,Zwane,Female,1971-08-05,Contractor,318753.32,8030.82,460,441188,36,74584.96,Northern Cape,High
2fb43d10,6702147351084,Zolani,Gumede,Male,1967-02-14,Employed,770821.59,23806.82,564,322380,60,73719.9,Gauteng,Medium
49f1c35a,9504014069080,Zinhle,Botha,Female,1995-04-01,Contractor,722916.55,19607.07,737,481175,12,15844.98,KwaZulu-Natal,Low
d49696af,7507034563083,Lerato,Viljoen,Female,1975-07-03,Student,792503.85,15496.8,380,256914,60,98791.28,Free State,High
c29c0b5c,6609239863082,Andile,Venter,Male,1966-09-23,Student,527525.58,29977.77,622,234941,36,49360.47,Mpumalanga,Medium
a114bf29,9707096480083,Sipho,van Wyk,Male,1997-07-09,Unemployed,392974.17,9652.65,557,443395,48,15696.33,Mpumalanga,Medium
612dd904,9811110039083,Nomvula,Venter,Female,1998-11-11,Self-Employed,626789.7,30226.27,795,419204,60,100120.59,Mpumalanga,Low
c214a370,7107224218083,Lerato,Venter,Female,1971-07-22,Self-Employed,518475.03,21099.47,604,409603,48,76721.09,KwaZulu-Natal,Medium
d3846380,0411084175087,Puleng,Khoza,Female,2004-11-08,Contractor,205896.6,8494.09,711,305263,60,83132.04,KwaZulu-Natal,Medium
2dbc2153,9205204793080,Naledi,Pretorius,Female,1992-05-20,Employed,310533.26,10269.81,484,388965,60,105130.13,Mpumalanga,High
ff2726e9,6712214570088,Mieke,Zwane,Female,1967-12-21,Student,213615.65,10240.08,318,263609,24,138928.97,Western Cape,High
4c9d60d4,7009185725088,Kabelo,Cele,Male,1970-09-18,Unemployed,408722.12,21957.46,437,309261,36,20491.82,Western Cape,High
e91dfe6a,6701174461084,Buhle,Khoza,Female,1967-01-17,Contractor,573176.02,25203.75,345,28668,24,133426.25,Gauteng,High
27adba8e,9711199407086,Pieter,Khoza,Male,1997-11-19,Self-Employed,278126.57,8940.18,532,124528,24,49478.54,Northern Cape,Medium
8f43d7cb,6606225686083,Lubabalo,Mofokeng,Male,1966-06-22,Unemployed,102629.2,3299.05,845,94786,12,66411.81,KwaZulu-Natal,Low
ee80c80a,7808082570084,Keitumetse,Pretorius,Female,1978-08-08,Self-Employed,255348.49,13533.79,498,119309,24,52709.94,Gauteng,High
daa311c1,9605127936083,Kabelo,Botha,Male,1996-05-12,Contractor,184391.96,6222.78,491,26454,12,116471.34,Mpumalanga,High
f45f14cb,6404090226085,Naledi,de Klerk,Female,1964-04-09,Self-Employed,514647.74,24998.47,365,62952,60,118899.22,Eastern Cape,High
1b639105,6707059598082,Lubabalo,Dlamini,Male,1967-07-05,Contractor,154631.01,6955.11,302,176439,12,39299.74,Eastern Cape,High
f94030e1,6203014988083,Buhle,Botha,Female,1962-03-01,Self-Employed,323762.96,15882.05,836,449285,12,14571.75,North West,Low
4731f2cd,8407262446083,Lerato,Modise,Female,1984-07-26,Contractor,390005.18,12639.43,695,46404,48,32049.32,North West,Medium
c9856b09,0311269684084,Kabelo,Moyo,Male,2003-11-26,Employed,262217.96,12596.31,507,170122,36,106810.38,North West,Medium
2045e669,6312249151088,Zolani,Mokoena,Male,1963-12-24,Self-Employed,300283.65,6556.0,355,263928,60,89301.48,Free State,High
27b258c8,6110236039089,Zolani,Sebele,Male,1961-10-23,Self-Employed,533260.47,31105.48,379,117363,36,53419.13,KwaZulu-Natal,High
4b97df5a,6904138618083,Kabelo,Botha,Male,1969-04-13,Student,382101.61,19522.85,550,105669,60,15165.86,Gauteng,Medium
24ca89dc,7908278378080,Lubabalo,van Wyk,Male,1979-08-27,Unemployed,572564.39,24162.36,507,223664,36,73523.06,Eastern Cape,Medium
993f1d67,9211140368084,Busisiwe,Mokoena,Female,1992-11-14,Contractor,278358.91,10664.57,631,53999,36,2151.82,Western Cape,Medium
6f5c262e,6503195389082,Sipho,Zwane,Male,1965-03-19,Student,184229.16,5150.74,619,379574,24,124224.08,Eastern Cape,Medium
06721c2e,7607036052086,Kabelo,Khoza,Male,1976-07-03,Self-Employed,549161.23,31984.83,687,109895,48,54748.74,Free State,Medium
f1340b07,6401092135089,Lerato,Botha,Female,1964-01-09,Unemployed,650900.8,20037.23,668,115583,48,7084.01,Northern Cape,Medium
389df315,8605271979087,Buhle,Erasmus,Female,1986-05-27,Contractor,524336.77,12248.72,510,39266,60,22466.14,KwaZulu-Natal,Medium
62ccb2f9,8311200583084,Mieke,Lekota,Female,1983-11-20,Student,674706.56,16977.2,499,380707,48,110866.85,Mpumalanga,High
54475ba6,7610024172086,Zinhle,Sebele,Female,1976-10-02,Self-Employed,299923.73,7166.35,630,78159,48,36349.57,Mpumalanga,Medium
8657755d,8912136858085,Jabulani,Cele,Male,1989-12-13,Contractor,263997.27,13755.52,724,162701,36,65570.72,Free State,Low
3cd7d01b,7604264200089,Puleng,Gumede,Female,1976-04-26,Unemployed,617664.98,24357.32,795,29912,36,76045.51,Free State,Low
c298bbd3,6002281147089,Puleng,Ndlovu,Female,1960-02-28,Contractor,336736.71,7794.41,850,482219,12,108724.77,Mpumalanga,Low
34158aed,9008071408088,Liezel,Moyo,Female,1990-08-07,Employed,216011.0,4564.28,668,157675,48,113261.94,Free State,Medium
43ef54b4,8507241186083,Busisiwe,Pretorius,Female,1985-07-24,Self-Employed,713466.41,24469.03,421,419875,60,93948.48,Limpopo,High
d020bc68,9111289195081,Dawid,Khoza,Male,1991-11-28,Employed,377185.57,21506.14,834,166213,12,52925.47,Mpumalanga,Low
cbad119b,6611261939088,Puleng,Khoza,Female,1966-11-26,Employed,488445.04,16426.58,501,270308,24,96043.62,Limpopo,Medium
e374c77e,7401115976089,Tiaan,Venter,Male,1974-01-11,Employed,272529.72,14575.96,364,182685,24,104730.63,Gauteng,High
fcf9f1df,9504216297088,Dawid,Moyo,Male,1995-04-21,Unemployed,736275.23,39891.17,613,13475,12,98.73,KwaZulu-Natal,Medium
d7dce2d9,6004067141080,Jabulani,Mofokeng,Male,1960-04-06,Unemployed,260430.34,10476.62,479,371873,60,47553.11,Western Cape,High
6f16e2a6,0102167409082,Dawid,Louw,Male,2001-02-16,Employed,474005.41,21343.33,409,320819,36,1980.49,Eastern Cape,High
3e054d01,9504213633083,Naledi,Dlamini,Female,1995-04-21,Contractor,478782.14,27313.98,625,275755,60,118617.67,North West,Medium
8103088a,7502199778087,Thabo,Dlamini,Male,1975-02-19,Employed,164256.39,8144.56,848,370334,24,13132.6,Northern Cape,Low
6a5a5c57,6602236243082,Zolani,Ndlovu,Male,1966-02-23,Unemployed,796637.84,20260.36,505,59324,48,92437.68,Free State,Medium
ca06882c,0511090039085,Busisiwe,Modise,Female,2005-11-09,Contractor,283004.06,13682.94,701,41223,24,20749.26,Mpumalanga,Medium
bc782803,0407201260083,Nomvula,Tau,Female,2004-07-20,Unemployed,407829.37,16779.95,322,178011,48,124286.41,Mpumalanga,High
04c1fc3c,9610157195087,Kabelo,van Wyk,Male,1996-10-15,Contractor,326739.3,16103.31,776,104624,36,113918.87,Limpopo,Low
725e05c6,6402140513081,Lerato,de Klerk,Female,1964-02-14,Employed,418508.95,10681.81,480,199888,36,87532.69,KwaZulu-Natal,High
15852424,6604165947082,Lubabalo,Mofokeng,Male,1966-04-16,Contractor,342058.1,13652.15,307,161641,48,28519.83,North West,High
1d121a0b,8806199626084,Kabelo,Mokoena,Male,1988-06-19,Employed,167161.5,2948.17,324,422085,12,116273.43,North West,High
e43c2d89,8204030179086,Keitumetse,Pretorius,Female,1982-04-03,Student,514215.31,20098.15,550,373139,36,55683.65,Western Cape,Medium
0bfb3c13,7309166561081,Thabo,Moyo,Male,1973-09-16,Employed,377991.94,16210.93,597,200859,12,114406.62,Mpumalanga,Medium
035e6195,0305260079089,Buhle,Modise,Female,2003-05-26,Contractor,118410.98,6449.23,818,372185,24,44400.38,KwaZulu-Natal,Low
9b7d584c,6109207848089,Dawid,Moyo,Male,1961-09-20,Employed,465516.39,18153.25,830,351732,48,26521.51,North West,Low
c77f913c,6906083800080,Zanele,Cele,Female,1969-06-08,Self-Employed,432727.81,17770.19,443,368801,36,18168.12,Gauteng,High
acdfce7a,8910199019081,Jabulani,van Wyk,Male,1989-10-19,Self-Employed,159958.26,3818.66,819,256753,48,67060.07,Gauteng,Low
6b0def40,7606013068085,Nomvula,Ndlovu,Female,1976-06-01,Contractor,362969.31,14883.29,453,147907,60,135751.38,Limpopo,High
be6b7721,0103233924081,Lerato,Zwane,Female,2001-03-23,Student,518084.87,25593.73,666,113583,48,45819.77,Gauteng,Medium
29dcb86e,6812149846089,Sipho,Mofokeng,Male,1968-12-14,Self-Employed,241815.11,5989.12,584,334973,60,20239.8,Northern Cape,Medium
fb2427e4,7204054147085,Nomvula,Gumede,Female,1972-04-05,Unemployed,162996.07,8634.72,429,464113,48,9680.4,Northern Cape,High
b15c1770,8009113095088,Keitumetse,Mofokeng,Female,1980-09-11,Employed,704184.58,37348.35,728,300918,36,63351.6,Gauteng,Low
ba1a97ea,7711131668084,Liezel,Mabaso,Female,1977-11-13,Employed,245995.13,8980.35,789,415019,60,107910.33,KwaZulu-Natal,Low
ccc8efbc,6407062812087,Liezel,Gumede,Female,1964-07-06,Unemployed,398748.28,7285.59,660,68980,24,148914.76,Northern Cape,Medium
c233e839,8702124342082,Busisiwe,Modise,Female,1987-02-12,Self-Employed,457055.03,7783.67,342,462472,12,107837.95,KwaZulu-Natal,High
585cb1a9,9009090415081,Zanele,Viljoen,Female,1990-09-09,Unemployed,213763.79,10171.93,407,127849,12,39446.96,Eastern Cape,High
7db62588,8012218022084,Lubabalo,Pretorius,Male,1980-12-21,Self-Employed,388281.72,21350.47,554,429850,36,34952.27,KwaZulu-Natal,Medium
1cb910c7,7501169764085,Dawid,de Klerk,Male,1975-01-16,Student,271978.21,14220.1,500,303799,12,28134.48,Free State,Medium
99a8a09b,6006151482085,Puleng,Zwane,Female,1960-06-15,Unemployed,375764.41,7919.0,557,12738,48,108227.35,Free State,Medium
c4b4bf79,9610092918084,Zanele,Louw,Female,1996-10-09,Self-Employed,89114.82,3646.01,415,186593,24,60355.08,North West,High
61f7e534,0209227230089,Dawid,Viljoen,Male,2002-09-22,Student,132145.93,3528.07,655,349630,36,132734.86,Northern Cape,Medium
c11f671e,8004034362084,Keitumetse,Lekota,Female,1980-04-03,Self-Employed,544941.74,18139.51,608,331293,60,128341.66,Northern Cape,Medium
8d5ac2d0,9603178018086,Tiaan,Mabaso,Male,1996-03-17,Self-Employed,720438.68,35330.82,478,492066,60,35361.64,Limpopo,High
8716abc3,9203188659080,Kabelo,Pretorius,Male,1992-03-18,Self-Employed,312778.74,9557.09,618,129368,36,124854.25,North West,Medium
26c8cf0d,0310107125086,Kabelo,Lekota,Male,2003-10-10,Contractor,534013.54,9747.06,531,332410,60,121457.27,North West,Medium
db713df5,9410099694084,Dawid,Ndlovu,Male,1994-10-09,Student,301748.55,7146.42,537,200038,60,131743.09,Western Cape,Medium
a2aed8d0,8707180761083,Buhle,Mofokeng,Female,1987-07-18,Contractor,201804.62,8912.3,421,232191,48,84578.84,Mpumalanga,High
5b0921d4,7111265245087,Zolani,de Klerk,Male,1971-11-26,Contractor,473288.8,21591.41,474,498000,24,130245.15,Limpopo,High
7eec092a,7007045966088,Tiaan,van Wyk,Male,1970-07-04,Employed,622182.4,12494.32,665,340489,48,89393.25,Gauteng,Medium
a798cb8a,9606274773081,Zinhle,Cele,Female,1996-06-27,Student,350639.14,14490.36,618,286677,48,95181.95,Western Cape,Medium
8d1cc88f,9006245723087,Jabulani,Tau,Male,1990-06-24,Student,702029.3,11729.68,388,237512,48,140053.35,Gauteng,High
dd2337b2,8412252133087,Naledi,Venter,Female,1984-12-25,Employed,436428.22,25175.18,807,239660,12,14533.89,Northern Cape,Low
ba6097bc,9809171617082,Anika,Viljoen,Female,1998-09-17,Employed,514323.44,21706.31,381,424255,60,144335.48,Free State,High
c18fa4da,6204012314088,Zanele,Botha,Female,1962-04-01,Self-Employed,303351.4,6096.95,322,287313,24,46938.99,Free State,High
0e9a0472,7401159993088,Andile,Erasmus,Male,1974-01-15,Employed,156030.24,6677.76,586,490940,60,127601.32,North West,Medium
e7b46caf,8408114711080,Buhle,Khoza,Female,1984-08-11,Contractor,626824.54,35793.17,802,469298,60,140575.37,Mpumalanga,Low
89946346,7510184558080,Keitumetse,Viljoen,Female,1975-10-18,Unemployed,389457.9,17305.62,388,442765,36,21115.65,Mpumalanga,High
dc851b6c,0410283137083,Zinhle,Louw,Female,2004-10-28,Contractor,255451.96,7033.05,837,140912,48,102102.99,Free State,Low
ad53af44,6201104372085,Buhle,Mabaso,Female,1962-01-10,Contractor,639492.49,28762.96,833,147146,48,27028.11,Northern Cape,Low
c5a7c4f3,7002087814085,Sipho,Pretorius,Male,1970-02-08,Self-Employed,194076.83,7020.44,639,453222,60,48031.84,Western Cape,Medium
c792efc0,7502033177080,Liezel,Erasmus,Female,1975-02-03,Unemployed,344770.99,18616.1,681,101233,12,123017.21,Limpopo,Medium
617247ba,8212161739088,Buhle,Viljoen,Female,1982-12-16,Unemployed,455754.43,21507.95,807,138724,36,65991.56,North West,Low
2024cb8a,7001084786083,Nomvula,Zwane,Female,1970-01-08,Student,682344.4,13892.74,551,447825,60,93946.45,Northern Cape,Medium
438a039e,8710211305086,Buhle,Cele,Female,1987-10-21,Self-Employed,310493.51,16572.29,801,234800,48,18068.4,Limpopo,Low
2243c65f,9411150579081,Keitumetse,Cele,Female,1994-11-15,Self-Employed,539323.01,27219.33,562,499373,12,96781.49,KwaZulu-Natal,Medium
227b8f66,9407281939088,Nomvula,Khoza,Female,1994-07-28,Self-Employed,793169.32,43317.41,549,69243,36,48067.66,Limpopo,Medium
f0ee227a,0205074024082,Liezel,Venter,Female,2002-05-07,Unemployed,445544.09,7465.43,739,250046,12,36133.29,Mpumalanga,Low
f58253d7,9106013064087,Buhle,Ndlovu,Female,1991-06-01,Unemployed,153475.49,8862.43,724,437770,24,148731.91,North West,Low
9301afd7,0504172973089,Buhle,Zwane,Female,2005-04-17,Self-Employed,231776.63,7895.38,529,458667,12,124845.86,Western Cape,Medium
b55b5eca,6807179558085,Dawid,Lekota,Male,1968-07-17,Unemployed,391961.79,15241.44,641,431596,60,67127.38,Northern Cape,Medium
00a388be,8212100690080,Buhle,Modise,Female,1982-12-10,Unemployed,534215.22,18426.54,686,144467,36,910.71,Limpopo,Medium
ba37ec09,8812131570081,Lerato,Pretorius,Female,1988-12-13,Unemployed,282402.21,14675.81,818,227969,24,133635.36,Northern Cape,Low
b24df38a,6301083231082,Naledi,Khoza,Female,1963-01-08,Unemployed,281127.65,8366.45,445,276741,60,86888.06,Western Cape,High
ce84ced0,6808252795086,Busisiwe,Mofokeng,Female,1968-08-25,Unemployed,293198.73,14222.12,582,312258,60,63428.09,Free State,Medium
87a08e61,9507121408085,Buhle,Gumede,Female,1995-07-12,Student,178032.87,7820.31,838,136646,60,26232.81,North West,Low
b2b9ad25,8102068475088,Lubabalo,Sebele,Male,1981-02-06,Student,515153.84,29345.72,786,251565,48,98955.8,Western Cape,Low
2b9941f9,0108145175089,Zolani,Louw,Male,2001-08-14,Student,377866.73,20148.53,696,275007,60,125392.43,Northern Cape,Medium
10490e1a,0107185100080,Johannes,Louw,Male,2001-07-18,Student,648797.94,15017.77,580,385022,36,5812.79,Mpumalanga,Medium
d1e45fbf,7203211281086,Keitumetse,Khoza,Female,1972-03-21,Student,264477.29,5192.27,709,484885,60,75120.01,Eastern Cape,Medium
ba90fd3a,6312208047086,Jabulani,Venter,Male,1963-12-20,Student,486589.25,8707.89,335,404142,24,138942.76,KwaZulu-Natal,High
83fdfc1f,9206184138085,Keitumetse,Botha,Female,1992-06-18,Self-Employed,223289.7,8910.23,809,30055,60,51093.98,KwaZulu-Natal,Low
7d86c629,9907264060082,Zanele,Ndlovu,Female,1999-07-26,Self-Employed,325132.75,13703.07,460,27523,36,89209.52,Mpumalanga,High
20975726,7312061173084,Naledi,Ndlovu,Female,1973-12-06,Student,279172.27,10235.24,443,80966,60,86154.27,Free State,High
39eb20ba,7008147134080,Pieter,Erasmus,Male,1970-08-14,Employed,509355.99,12343.64,716,49412,24,95063.0,Western Cape,Medium
73ba14de,9106086746086,Kabelo,Venter,Male,1991-06-08,Employed,498505.33,14381.34,740,225778,12,37057.28,KwaZulu-Natal,Low
9baa5946,9506171642080,Liezel,Tau,Female,1995-06-17,Self-Employed,250946.78,8470.85,849,17815,24,59100.91,Gauteng,Low
f0f543d4,8801202776088,Mieke,Mokoena,Female,1988-01-20,Employed,315077.62,6659.66,638,112673,60,24382.23,Limpopo,Medium
c3789d20,8003283448087,Mieke,Louw,Female,1980-03-28,Student,275905.19,10459.41,784,180959,36,15617.61,Northern Cape,Low
3f17ca67,8906051649086,Zinhle,Dlamini,Female,1989-06-05,Contractor,319317.17,18427.58,441,212885,60,830.77,Eastern Cape,High
2feac5f5,6908060996087,Mieke,Cele,Female,1969-08-06,Self-Employed,209397.15,7900.63,535,67882,24,93473.87,Free State,Medium
2b4bcc1d,7604167190083,Lubabalo,Mofokeng,Male,1976-04-16,Employed,68924.66,2990.23,788,185373,12,84769.5,Gauteng,Low
74498a69,7807149823081,Kabelo,Khoza,Male,1978-07-14,Self-Employed,337390.5,9889.54,760,39348,60,45982.5,Northern Cape,Low
3017c1e4,8104189317089,Thabo,Pretorius,Male,1981-04-18,Employed,671280.62,36808.26,728,347831,36,36466.17,North West,Low
162af2b9,9112227415085,Pieter,Lekota,Male,1991-12-22,Student,187715.01,7866.95,447,69614,12,112009.3,Limpopo,High
96ee1e2d,9807012743084,Mieke,Modise,Female,1998-07-01,Employed,338335.36,14263.95,362,484787,60,113009.15,KwaZulu-Natal,High
b5c92019,0509136594080,Andile,Botha,Male,2005-09-13,Student,550823.93,31061.53,532,405720,60,64008.93,Western Cape,Medium
8347883a,0306184094080,Keitumetse,Sebele,Female,2003-06-18,Self-Employed,424723.19,19997.26,446,277694,48,88256.17,Free State,High
053c166c,9401165258088,Kabelo,Louw,Male,1994-01-16,Student,715402.43,29345.23,356,358804,48,82996.67,KwaZulu-Natal,High
ef34c84b,8205039742084,Sipho,Ndlovu,Male,1982-05-03,Student,571872.5,14659.63,515,302164,24,127600.89,Western Cape,Medium
63a0d299,9608120618080,Lerato,Viljoen,Female,1996-08-12,Self-Employed,339409.19,7847.49,811,134358,60,41893.41,Free State,Low
aea0f602,9111016988085,Jabulani,Lekota,Male,1991-11-01,Unemployed,353898.6,19484.69,519,30731,60,139810.16,North West,Medium
6c2e9dfc,9504107773083,Sipho,Mabaso,Male,1995-04-10,Student,117421.54,5555.53,802,88066,36,19858.24,Eastern Cape,Low
f1aa69a3,7511200599086,Puleng,Pretorius,Female,1975-11-20,Student,462734.22,15532.77,796,241271,12,108999.26,Northern Cape,Low
64d50087,9402065664080,Sipho,Dlamini,Male,1994-02-06,Employed,699189.2,25394.88,767,90204,36,42871.28,Free State,Low
2800218e,7303207194084,Jabulani,Erasmus,Male,1973-03-20,Student,414488.01,8418.05,569,355921,60,41149.06,Mpumalanga,Medium
0228f95c,7805088433085,Bongani,Tau,Male,1978-05-08,Employed,730740.32,42034.74,751,44101,24,21787.45,Western Cape,Low
2819e994,6912070027084,Anika,Dlamini,Female,1969-12-07,Employed,494622.59,26949.42,356,77738,60,91360.85,Limpopo,High
630e1ee0,6711118664085,Thabo,Louw,Male,1967-11-11,Unemployed,417803.41,23380.96,400,419835,60,87292.61,Limpopo,High
1d24f626,8103243536080,Anika,Viljoen,Female,1981-03-24,Employed,716413.91,22480.18,778,271123,36,42422.3,Eastern Cape,Low
47d65298,7604236969082,Andile,Botha,Male,1976-04-23,Self-Employed,293882.77,7876.4,493,198411,36,50503.56,Mpumalanga,High
9e3f4fee,0507199996080,Kabelo,van Wyk,Male,2005-07-19,Employed,394244.98,21708.83,537,358040,36,120472.7,Western Cape,Medium
39ccb756,7303288851083,Bongani,van Wyk,Male,1973-03-28,Employed,113641.26,5160.56,663,402842,24,51359.86,Gauteng,Medium
3278120c,6601053201088,Keitumetse,Gumede,Female,1966-01-05,Student,262140.36,11850.64,659,476436,60,65801.0,Gauteng,Medium
ff08f90a,6807288991085,Andile,Khoza,Male,1968-07-28,Contractor,255640.94,11562.23,464,186617,24,19285.7,Western Cape,High
949b4729,7301281561082,Zanele,Mofokeng,Female,1973-01-28,Unemployed,357634.05,10888.13,403,178284,24,103948.83,Gauteng,High
899f6741,7207049543081,Pieter,Khoza,Male,1972-07-04,Self-Employed,110986.52,2982.04,408,479747,24,87166.61,Free State,High
6fd256be,6812204942088,Busisiwe,Botha,Female,1968-12-20,Self-Employed,339398.63,10593.12,818,467977,36,27752.03,Northern Cape,Low
70b7f597,8902217981083,Pieter,Erasmus,Male,1989-02-21,Student,603782.17,20936.96,499,109128,60,30539.79,Gauteng,High
a78d899e,7611157122081,Jabulani,van Wyk,Male,1976-11-15,Employed,636112.89,34276.26,681,325143,24,99180.85,Northern Cape,Medium
eedd0329,6810230335087,Lerato,Ndlovu,Female,1968-10-23,Employed,349503.8,18380.77,356,398661,12,115170.79,KwaZulu-Natal,High
2c4f4861,8703047795085,Pieter,Sebele,Male,1987-03-04,Student,449853.78,9413.48,760,134445,36,47205.26,Limpopo,Low
766d5984,6312108360084,Sipho,Botha,Male,1963-12-10,Contractor,167851.19,3484.75,504,72310,36,134578.18,North West,Medium
553324ac,7710086844085,Johannes,Mokoena,Male,1977-10-08,Student,159467.37,5106.97,654,494316,24,20524.65,Free State,Medium
